scene_id,im_id,obj_id,score,R,t,time
1,2723,1,1.0,-0.7152240872383118 -0.65913987159729 0.23235587775707245 -0.22032430768013 -0.10286304354667664 -0.9699877500534058 0.66325843334198 -0.7449522018432617 -0.07165437936782837,28.090715408325195 -170.65751552581787 749.4316697120667,-1
1,2723,2,1.0,-0.25486353039741516 0.6894738674163818 -0.6779900193214417 -0.4807453751564026 0.5180065035820007 0.7074977159500122 0.8390044569969177 0.5062559247016907 0.1994403600692749,227.59094834327698 -198.91364872455597 729.9681305885315,-1
1,2723,3,1.0,-0.6092919707298279 0.6904506683349609 -0.3899245858192444 -0.35938888788223267 0.19787879288196564 0.9119669198989868 0.7068259716033936 0.6957886815071106 0.1275743693113327,-11.540752835571766 -130.4694265127182 556.470513343811,-1
1,2723,4,1.0,0.06961856782436371 -0.11398953944444656 -0.9910398125648499 0.8774888515472412 0.47955355048179626 0.006483543198555708 0.4745174050331116 -0.8700777292251587 0.13341034948825836,238.82508277893066 -104.60199415683746 481.57042264938354,-1
1,2723,5,1.0,-0.29296717047691345 0.9295870065689087 0.22369202971458435 0.004770610947161913 0.2353757917881012 -0.9718927145004272 -0.9561105966567993 -0.2836655378341675 -0.07339207082986832,121.99298292398453 -133.40821862220764 531.7326784133911,-1
1,2723,6,1.0,-0.13356859982013702 0.287679523229599 -0.9483669996261597 -0.41865602135658264 -0.8837417960166931 -0.20911218225955963 -0.8982688188552856 0.3691087067127228 0.2384788691997528,72.12769985198975 -26.810381561517715 303.1299412250519,-1
1,2723,8,1.0,0.11161206662654877 0.993678629398346 0.012069952674210072 -0.3243938088417053 0.024950724095106125 0.9455930590629578 0.9393144845962524 -0.10945500433444977 0.3251279294490814,-32.12537243962288 -72.02613353729248 482.242614030838,-1
1,2768,1,1.0,-0.2901532053947449 0.6809871196746826 -0.6723597645759583 -0.549892008304596 0.4563719630241394 0.699530839920044 0.7832175493240356 0.5726963877677917 0.2420516312122345,226.9509881734848 -136.30475103855133 586.1775279045105,-1
1,2768,3,1.0,-0.7371251583099365 -0.6369012594223022 0.22583942115306854 -0.31812652945518494 0.03221222385764122 -0.9475008845329285 0.5961896777153015 -0.7702722549438477 -0.22635960578918457,23.836670443415642 -113.58420550823212 600.8299589157104,-1
1,2768,4,1.0,-0.722776472568512 -0.5184518694877625 -0.4569486379623413 -0.3517742156982422 -0.29313263297080994 0.8890040516853333 -0.5948523879051208 0.8032940030097961 0.02949134074151516,11.28838025033474 -48.86730760335922 403.83878350257874,-1
1,2768,5,1.0,-0.25068047642707825 0.5071136355400085 -0.8246180415153503 -0.6230688095092773 -0.7364518642425537 -0.2634838819503784 -0.7409079074859619 0.44774359464645386 0.5005808472633362,64.23008441925049 56.073565036058426 123.14329296350479,-1
1,2768,6,1.0,-0.8587110042572021 0.4521850049495697 0.24113135039806366 0.0042087300680577755 0.4767436683177948 -0.8790323734283447 -0.5124430060386658 -0.7538198828697205 -0.4112880825996399,129.18774783611298 -61.235327273607254 405.58382868766785,-1
1,2768,8,1.0,-0.2725214958190918 -0.9618144035339355 -0.025399290025234222 0.020937545225024223 -0.03232055902481079 0.9992582201957703 -0.9619219303131104 0.27178755402565 0.028946077451109886,-10.403799824416637 10.659493505954742 300.7291555404663,-1
1,2771,1,1.0,-0.2976763844490051 0.6707131862640381 -0.679361879825592 -0.5763949751853943 0.4410087764263153 0.687953770160675 0.7610241174697876 0.5963684320449829 0.2553178071975708,230.83056509494781 -132.5792819261551 585.2397084236145,-1
1,2771,3,1.0,-0.7290844917297363 -0.6452659964561462 0.22818362712860107 -0.32154569029808044 0.02861911430954933 -0.94646155834198 0.6041889786720276 -0.763421893119812 -0.22834821045398712,24.67658929526806 -108.18448662757874 591.9713973999023,-1
1,2771,4,1.0,-0.7232352495193481 -0.517157793045044 -0.4576886296272278 -0.360658198595047 -0.28234249353408813 0.8889367580413818 -0.5889453887939453 0.8079794049263 0.01768285408616066,11.171567253768444 -43.901316821575165 396.00515365600586,-1
1,2771,5,1.0,-0.14612077176570892 0.2983485162258148 -0.9432055950164795 0.008926048874855042 -0.9530028104782104 -0.3028302788734436 -0.9892265796661377 -0.05266888439655304 0.1365904062986374,80.45770227909088 78.89139652252197 154.88170087337494,-1
1,2771,6,1.0,-0.8124920129776001 0.5098300576210022 0.2827188968658447 -0.052139293402433395 0.41946789622306824 -0.9062716364860535 -0.5806360244750977 -0.751079261302948 -0.31423214077949524,133.4870457649231 -57.89162591099739 406.1169624328613,-1
1,2771,8,1.0,0.0010217130184173584 -0.9987126588821411 -0.050716809928417206 -0.48611557483673096 0.04382512718439102 -0.8727951049804688 0.8738939762115479 0.025545954704284668 -0.48544496297836304,2.3895888589322567 44.320277869701385 277.1700918674469,-1
1,2772,1,1.0,-0.30002346634864807 0.6662814021110535 -0.68268221616745 -0.5461523532867432 0.4667763113975525 0.695584237575531 0.7821147441864014 0.5815401673316956 0.22384731471538544,229.63014245033264 -129.48231399059296 578.3265233039856,-1
1,2772,3,1.0,-0.731507420539856 -0.6423313021659851 0.2287081480026245 -0.3244103789329529 0.03284947946667671 -0.945345938205719 0.5997123122215271 -0.7657228112220764 -0.2324085682630539,24.653669446706772 -106.35806620121002 590.3288125991821,-1
1,2772,4,1.0,-0.7456756830215454 -0.4928428530693054 -0.44841256737709045 -0.378096342086792 -0.24116268754005432 0.893803060054779 -0.5486447811126709 0.8360302448272705 -0.006512926891446114,10.970093309879303 -42.246926575899124 396.5785801410675,-1
1,2772,5,1.0,-0.16953417658805847 0.6135674118995667 -0.7712284326553345 -0.871078610420227 -0.45931392908096313 -0.1739335060119629 -0.46095582842826843 0.6423129439353943 0.6123349070549011,61.10692769289017 58.02329257130623 117.25206673145294,-1
1,2772,6,1.0,-0.13697439432144165 0.9360873699188232 0.3240039050579071 0.047544095665216446 0.33292248845100403 -0.9417547583580017 -0.9894328713417053 -0.11359182000160217 -0.09010729193687439,133.5774064064026 -53.389858454465866 388.56762647628784,-1
1,2772,8,1.0,-0.004315108060836792 -0.9983106255531311 -0.05794283375144005 -0.530327558517456 0.05140841379761696 -0.8462327122688293 0.8477819561958313 0.02707706391811371 -0.5296534895896912,2.1913964301347733 45.12978345155716 270.26090025901794,-1
1,2774,1,1.0,-0.3010440766811371 0.6703104376792908 -0.6782746911048889 -0.54930180311203 0.4595240354537964 0.6979293823242188 0.7795127630233765 0.5826849341392517 0.22986571490764618,230.7182252407074 -125.90308487415314 576.1650204658508,-1
1,2774,3,1.0,-0.763264536857605 -0.4936721920967102 -0.41679149866104126 -0.3350413143634796 -0.249150350689888 0.9086647033691406 -0.5524261593818665 0.833193838596344 0.024767015129327774,8.357175625860691 -37.762824445962906 382.6336860656738,-1
1,2774,4,1.0,-0.7258675694465637 -0.648426353931427 0.2294769436120987 -0.33086031675338745 0.03666028380393982 -0.942967414855957 0.603032112121582 -0.7603942155838013 -0.24114905297756195,24.842416867613792 -102.2212877869606 586.857795715332,-1
1,2774,5,1.0,-0.8916576504707336 0.3560040593147278 0.27965638041496277 -0.08294219523668289 0.47881588339805603 -0.8739885091781616 -0.44504740834236145 -0.8024938702583313 -0.39741215109825134,133.6141675710678 -52.30326950550079 400.77701210975647,-1
1,2774,6,1.0,0.013500325381755829 -0.9993857145309448 -0.03233983740210533 -0.5087804794311523 0.02097715437412262 -0.8606407046318054 0.8607904314994812 0.028072834014892578 -0.5081847310066223,1.4852577587589622 51.03374272584915 267.1968638896942,-1
1,2774,8,1.0,0.7791120409965515 -0.6148768663406372 0.12211073935031891 -0.07787049561738968 -0.28820720314979553 -0.9543967843055725 0.6220295429229736 0.7340731024742126 -0.27242642641067505,42.33574867248535 54.13569509983063 162.11235523223877,-1
1,2786,1,1.0,-0.2855343520641327 0.6742791533470154 -0.6810417175292969 -0.5598576068878174 0.4594050347805023 0.689569890499115 0.7778365612030029 0.5781822800636292 0.24632437527179718,222.240149974823 -91.56385809183121 547.1711158752441,-1
1,2786,3,1.0,-0.6529072523117065 0.6335265040397644 -0.41515815258026123 -0.421058714389801 0.1520409882068634 0.8941996097564697 0.6296201944351196 0.758635401725769 0.16748318076133728,-16.585806384682655 -12.180661782622337 373.639851808548,-1
1,2786,4,1.0,-0.7290504574775696 -0.6475765705108643 0.22165314853191376 -0.3105511963367462 0.02437218837440014 -0.9502442479133606 0.6099536418914795 -0.7616105675697327 -0.21887418627738953,18.05993542075157 -66.38438254594803 560.1469278335571,-1
1,2786,6,1.0,-0.024286463856697083 0.9545699954032898 0.29699549078941345 0.02245241403579712 0.297529011964798 -0.9544486999511719 -0.9994528293609619 -0.016511932015419006 -0.028658360242843628,127.30030715465546 -12.95169722288847 353.01053524017334,-1
1,2786,8,1.0,0.5210838317871094 -0.8480868339538574 0.09602241218090057 -0.5279858112335205 -0.40869447588920593 -0.7444459199905396 0.6705986261367798 0.33722031116485596 -0.660741925239563,-14.581314288079739 89.20285105705261 265.6379044055939,-1
1,2790,1,1.0,-0.29095396399497986 0.6693477630615234 -0.6836075782775879 -0.5419491529464722 0.47352492809295654 0.6943092942237854 0.7884395122528076 0.5724925994873047 0.2249784916639328,223.00566732883453 -81.99910819530487 541.0879850387573,-1
1,2790,3,1.0,-0.649485170841217 0.6376555562019348 -0.4142032563686371 -0.4143677055835724 0.15992777049541473 0.8959476947784424 0.6375486850738525 0.7535372376441956 0.1603531539440155,-16.93098247051239 -2.2165775299072266 364.45048451423645,-1
1,2790,4,1.0,-0.72181636095047 -0.6538645029067993 0.22680915892124176 -0.3259631097316742 0.03209802508354187 -0.9448374509811401 0.6105154752731323 -0.7559306025505066 -0.23630458116531372,17.986584454774857 -56.87928572297096 551.0505437850952,-1
1,2790,6,1.0,-0.1452399492263794 0.9755395650863647 0.1650092750787735 0.5119085311889648 0.21681341528892517 -0.8312289714813232 -0.8466728925704956 -0.03625798970460892 -0.5308769941329956,112.61465400457382 8.203212171792984 324.3235945701599,-1
1,2790,8,1.0,0.6352945566177368 -0.7684534788131714 -0.07668277621269226 -0.6570670008659363 -0.485679030418396 -0.5765231847763062 0.40578797459602356 0.4166477620601654 -0.8134745359420776,-6.107367109507322 90.66987037658691 275.6352424621582,-1
1,2792,1,1.0,-0.6522730588912964 0.6399720311164856 -0.40617212653160095 -0.4143420159816742 0.1476682871580124 0.8980617523193359 0.6347131133079529 0.7540755867958069 0.1688472032546997,-17.760654911398888 2.5678793899714947 360.1815402507782,-1
1,2792,3,1.0,-0.7212932705879211 -0.656487226486206 0.2208179235458374 -0.3182183802127838 0.03092363476753235 -0.9475128650665283 0.6152015924453735 -0.7537029981613159 -0.231211319565773,17.712140455842018 -52.207279950380325 546.5477705001831,-1
1,2792,4,1.0,-0.30712270736694336 0.6645610928535461 -0.6812006831169128 -0.5208007097244263 0.4817318916320801 0.7047702670097351 0.7965189218521118 0.5712206959724426 0.1981530785560608,221.51170670986176 -78.171007335186 533.0551266670227,-1
1,2792,6,1.0,0.4375978112220764 0.8789841532707214 0.1894596368074417 0.014843640848994255 0.20361435413360596 -0.9789385795593262 -0.8990482687950134 0.4311937093734741 0.07605387270450592,112.16761916875839 -13.146428391337395 335.86353063583374,-1
1,2792,8,1.0,0.11293786764144897 -0.9922387599945068 0.05203227698802948 -0.5624593496322632 -0.10701324790716171 -0.8198704123497009 0.8190752863883972 0.06332840025424957 -0.57017982006073,-13.458977453410625 92.74876862764359 269.8090076446533,-1
1,2793,1,1.0,-0.6516320705413818 0.6386714577674866 -0.40923646092414856 -0.41069701313972473 0.1565243899822235 0.898236095905304 0.6377332210540771 0.7533917427062988 0.16030409932136536,-18.224606290459633 4.715221002697945 357.0418059825897,-1
1,2793,3,1.0,-0.27483657002449036 0.6873229146003723 -0.6723482608795166 -0.5649365782737732 0.4504026770591736 0.6913638710975647 0.7780176401138306 0.5698461532592773 0.2645067572593689,220.35305202007294 -76.24004036188126 531.0413837432861,-1
1,2793,4,1.0,-0.715236485004425 -0.6634752750396729 0.21963034570217133 -0.31940731406211853 0.03080173023045063 -0.9471168518066406 0.6216235160827637 -0.7475640773773193 -0.23394936323165894,17.489738762378693 -49.75296929478645 542.0710444450378,-1
1,2793,6,1.0,0.04931988939642906 0.9261533617973328 0.373908668756485 -0.2774047255516052 0.3723371922969818 -0.8856703042984009 -0.9594864249229431 -0.060042854398489 0.27528291940689087,105.99857568740845 -19.0578605979681 304.2275309562683,-1
1,2793,8,1.0,0.6002146005630493 -0.7988038063049316 0.04067961499094963 -0.25165855884552 -0.1403283178806305 0.9575884938240051 -0.7592169642448425 -0.5849960446357727 -0.2852529287338257,-20.154252648353577 74.36663657426834 219.69826519489288,-1
1,2800,1,1.0,-0.6568131446838379 0.6390130519866943 -0.4003232717514038 -0.3946860730648041 0.16102328896522522 0.904596209526062 0.6425102949142456 0.7521528601646423 0.14644736051559448,-25.27802623808384 19.794480875134468 329.7165632247925,-1
1,2800,3,1.0,-0.28134042024612427 0.6909571290016174 -0.665902316570282 -0.5655747652053833 0.4412012994289398 0.6967542767524719 0.7752242684364319 0.5726427435874939 0.266660213470459,208.23030173778534 -62.18608468770981 503.53187322616577,-1
1,2800,6,1.0,-0.736246645450592 -0.6428302526473999 0.21144823729991913 -0.29959774017333984 0.029461203143000603 -0.9536107182502747 0.6067801713943481 -0.7654420137405396 -0.21428117156028748,7.944717071950436 -35.378482192754745 519.2285776138306,-1
1,2800,8,1.0,-0.22367136180400848 0.9629426598548889 0.15070690214633942 0.5074602961540222 0.24706779420375824 -0.8254948258399963 -0.8321388959884644 -0.10816176980733871 -0.543917179107666,101.46956145763397 27.914701029658318 288.1121039390564,-1
1,2824,1,1.0,-0.3402135670185089 0.6589754223823547 -0.6708250045776367 -0.5685030817985535 0.4241083562374115 0.7049371004104614 0.7490386962890625 0.6211953163146973 0.23034219443798065,179.59140241146088 -30.424462631344795 405.20888566970825,-1
1,2824,3,1.0,-0.7735964059829712 -0.5976472496986389 0.2106330543756485 -0.2937069535255432 0.043633267283439636 -0.954899251461029 0.5615023374557495 -0.8005709648132324 -0.20928767323493958,-20.905565470457077 1.066685188561678 412.10421919822693,-1
1,2824,6,1.0,0.6034607887268066 -0.5359883308410645 -0.5903826951980591 -0.7386078834533691 -0.0967196449637413 -0.6671609878540039 0.3004888594150543 0.8386667966842651 -0.4542516767978668,-17.04626716673374 78.9361372590065 173.13699424266815,-1
1,2824,8,1.0,-0.8878582119941711 0.32826292514801025 0.3224148452281952 0.36641618609428406 0.08061344176530838 0.9269523024559021 0.2782931327819824 0.9411402344703674 -0.19185414910316467,132.1571171283722 69.31181252002716 236.55937612056732,-1
1,2825,1,1.0,-0.3493811786174774 0.6579874753952026 -0.6670721173286438 -0.5848382115364075 0.4030860960483551 0.7039075493812561 0.7320498824119568 0.6360613703727722 0.24398553371429443,179.7841638326645 -28.735440224409103 403.14361453056335,-1
1,2825,3,1.0,-0.7720167636871338 -0.5996766686439514 0.21066121757030487 -0.29679349064826965 0.047032758593559265 -0.9537827968597412 0.5620533227920532 -0.7988591194152832 -0.21429017186164856,-20.640933886170387 2.487695077434182 408.66291522979736,-1
1,2825,6,1.0,-0.7011731863021851 0.5915384292602539 -0.39804354310035706 -0.3897479176521301 0.14948301017284393 0.9087086915969849 0.5970368385314941 0.7922987341880798 0.12573733925819397,-40.95936194062233 63.33936005830765 218.60440075397491,-1
1,2825,8,1.0,-0.8012384176254272 -0.43647414445877075 0.4092766046524048 -0.5776488780975342 0.38591650128364563 -0.7192984223365784 0.1560085117816925 -0.8127477169036865 -0.5613399147987366,99.72552955150604 47.22928628325462 184.08919870853424,-1
1,2836,1,1.0,-0.33771777153015137 0.6765158176422119 -0.654425859451294 -0.6000711917877197 0.3809104263782501 0.7034357786178589 0.7251629829406738 0.630264937877655 0.27731743454933167,185.67855656147003 -10.784194804728031 378.8018822669983,-1
1,2836,3,1.0,-0.11776386201381683 -0.35503122210502625 -0.9274073243141174 0.8069846034049988 -0.5784638524055481 0.11897590011358261 -0.5787119269371033 -0.7343924641609192 0.35462692379951477,-21.099962294101715 91.06841683387756 166.48320853710175,-1
1,2836,6,1.0,-0.7875453233718872 -0.5798116326332092 0.2087845653295517 -0.3276996910572052 0.10709305107593536 -0.9386928081512451 0.5219056010246277 -0.8076816201210022 -0.27434468269348145,-15.976304188370705 19.277194514870644 379.6093463897705,-1
1,2837,1,1.0,-0.3656667470932007 0.6485717296600342 -0.6675646901130676 -0.590488851070404 0.39275580644607544 0.7050290107727051 0.7194517254829407 0.6519951224327087 0.2393566519021988,184.98188257217407 -9.848936460912228 376.6380548477173,-1
1,2837,6,1.0,-0.7871260643005371 -0.581046462059021 0.2069244384765625 -0.3261774480342865 0.10739549994468689 -0.9391882419586182 0.5234891772270203 -0.8067535161972046 -0.2740579843521118,-16.567885875701904 20.276932045817375 377.94849276542664,-1
1,2838,1,1.0,-0.34676146507263184 0.6662653684616089 -0.660187304019928 -0.5985261797904968 0.38474735617637634 0.702663779258728 0.722165584564209 0.6387960314750671 0.2653616666793823,183.9616745710373 -8.587714284658432 375.7098615169525,-1
1,2838,6,1.0,-0.7856859564781189 -0.5834509134292603 0.2056276649236679 -0.3175404965877533 0.09509757161140442 -0.9434641599655151 0.530910313129425 -0.8065616488456726 -0.25998610258102417,-17.18849129974842 21.719152107834816 376.936137676239,-1
1,2839,1,1.0,-0.34811121225357056 0.6649445295333862 -0.6608083844184875 -0.5975570678710938 0.38573938608169556 0.7029445171356201 0.7223187685012817 0.6395735144615173 0.2630620002746582,183.56677889823914 -7.764630485326052 374.732106924057,-1
1,2839,6,1.0,-0.7834553718566895 -0.5868268013000488 0.20452889800071716 -0.3126588761806488 0.08777828514575958 -0.9458011388778687 0.5370681285858154 -0.8049407005310059 -0.2522469460964203,-17.64773204922676 22.9225791990757 375.2797544002533,-1
1,2840,1,1.0,-0.3522625267505646 0.6611548066139221 -0.6624087691307068 -0.5934047698974609 0.3895368278026581 0.7043663263320923 0.723727822303772 0.641198456287384 0.2551131844520569,182.61568248271942 -7.1404073387384415 372.4721372127533,-1
1,2840,6,1.0,-0.784494936466217 -0.5857664942741394 0.20358170568943024 -0.3145216703414917 0.09290112555027008 -0.9446933269500732 0.5344566702842712 -0.8051379323005676 -0.2571166753768921,-18.123595044016838 23.887543007731438 374.82163310050964,-1
1,2841,1,1.0,-0.3422406017780304 0.6658347845077515 -0.6629748940467834 -0.6000093817710876 0.3881239891052246 0.6995347738265991 0.7230908870697021 0.6372002363204956 0.26667526364326477,181.83085322380066 -6.626986898481846 371.8186318874359,-1
1,2841,6,1.0,-0.7854141592979431 -0.5841618180274963 0.2046453058719635 -0.31132304668426514 0.0870651975274086 -0.946307361125946 0.5349790453910828 -0.8069539666175842 -0.25024524331092834,-19.278381019830704 24.605413898825645 374.4170069694519,-1
1,2842,1,1.0,-0.7849516868591309 -0.5842630863189697 0.20612557232379913 -0.3132975995540619 0.08729636669158936 -0.9456343054771423 0.5345051288604736 -0.8068557977676392 -0.25157156586647034,-20.514553412795067 24.924978613853455 374.3293583393097,-1
1,2842,6,1.0,-0.34897324442863464 0.6593190431594849 -0.6659700274467468 -0.5941269397735596 0.3939201235771179 0.7013130784034729 0.7247280478477478 0.6404101848602295 0.254251629114151,180.59052526950836 -6.5549444407224655 370.612770318985,-1
1,2843,1,1.0,-0.36559948325157166 0.6466279029846191 -0.6694844961166382 -0.5876220464706421 0.3974614143371582 0.704787015914917 0.7218291163444519 0.651073694229126 0.23466114699840546,179.6138882637024 -6.877766456454992 370.3421950340271,-1
1,2843,6,1.0,-0.78769850730896 -0.5809648633003235 0.20496566593647003 -0.30964842438697815 0.08573959022760391 -0.9469775557518005 0.5325871109962463 -0.809400200843811 -0.24743179976940155,-22.082515060901642 25.013461709022522 375.1082420349121,-1
1,2844,1,1.0,-0.3432292640209198 0.6688883304595947 -0.6593800783157349 -0.5908786654472351 0.391935259103775 0.7051588892936707 0.7301068902015686 0.6316447257995605 0.26070815324783325,177.00882256031036 -7.319065276533365 369.5453405380249,-1
1,2844,6,1.0,-0.7879776954650879 -0.5817959308624268 0.20150597393512726 -0.3113691508769989 0.09420181065797806 -0.9456085562705994 0.5311688184738159 -0.8078612089157104 -0.2553822100162506,-24.052560329437256 24.628162384033203 375.0523626804352,-1
1,2845,1,1.0,-0.3456875681877136 0.6651921272277832 -0.6618306040763855 -0.5825018882751465 0.400834858417511 0.7071231603622437 0.7356574535369873 0.6299612522125244 0.2489119917154312,174.691841006279 -7.505309768021107 368.1594729423523,-1
1,2845,6,1.0,-0.7899748682975769 -0.5795215964317322 0.20023593306541443 -0.31202059984207153 0.09884288161993027 -0.9449197053909302 0.5278093814849854 -0.8089405298233032 -0.2589060664176941,-25.821605697274208 24.60971288383007 374.23574924468994,-1
1,2846,1,1.0,-0.3416251242160797 0.6693772673606873 -0.659716784954071 -0.5806975960731506 0.4015907049179077 0.708177387714386 0.7389740347862244 0.6250272393226624 0.2515122592449188,172.8736311197281 -7.339716888964176 368.61005425453186,-1
1,2846,6,1.0,-0.7875529527664185 -0.5831558704376221 0.1992224156856537 -0.31296974420547485 0.1000041663646698 -0.9444835186004639 0.5308579802513123 -0.8061813712120056 -0.2612687349319458,-27.700763195753098 24.634283035993576 374.96912479400635,-1
1,2890,1,1.0,-0.7635353207588196 -0.616819441318512 0.1911747306585312 -0.30867570638656616 0.08857659995555878 -0.9470340609550476 0.5672153830528259 -0.7821048498153687 -0.25802847743034363,-214.2372876405716 36.42987087368965 410.3584289550781,-1
1,2890,6,1.0,-0.34382471442222595 0.6660761833190918 -0.6619115471839905 -0.5823416113853455 0.4017277956008911 0.7067481279373169 0.7366564869880676 0.628456175327301 0.2497599720954895,-15.772366896271706 3.979004919528961 392.1688199043274,-1
1,2892,1,1.0,-0.7608045935630798 -0.621012270450592 0.18846802413463593 -0.30804795026779175 0.08995743095874786 -0.9471082091331482 0.5712118148803711 -0.7786215543746948 -0.25974157452583313,-214.88507091999054 34.77579727768898 414.5328998565674,-1
1,2892,6,1.0,-0.34397584199905396 0.6677283644676208 -0.6601663827896118 -0.5818626284599304 0.4002305567264557 0.7079911828041077 0.7369644641876221 0.6276580691337585 0.2508564889431,-16.655627638101578 2.9581794515252113 397.1255123615265,-1
1,2892,8,1.0,-0.43424728512763977 -0.7154970169067383 -0.5472598075866699 0.10187016427516937 -0.6426401734352112 0.7593657374382019 -0.8950150012969971 0.2740030288696289 0.35195255279541016,-183.2747757434845 187.06014752388 336.04565262794495,-1
1,2912,1,1.0,-0.7446805238723755 -0.6398309469223022 0.18991395831108093 -0.30370891094207764 0.07147614657878876 -0.9500800967216492 0.594316303730011 -0.7651847004890442 -0.24754926562309265,-204.8613727092743 -1.1608548229560256 478.47461700439453,-1
1,2912,6,1.0,-0.30622297525405884 0.6895569562911987 -0.6563069224357605 -0.6027553081512451 0.393176794052124 0.6943327784538269 0.7368265390396118 0.6082131862640381 0.29523441195487976,-5.740022286772728 -31.81561455130577 456.268310546875,-1
1,2912,8,1.0,0.2706187069416046 -0.9167166352272034 0.29393270611763 0.44920802116394043 -0.14980168640613556 -0.8807790875434875 0.8514562845230103 0.37039220333099365 0.3712572753429413,-110.13434827327728 87.73249387741089 335.4189693927765,-1
1,2914,1,1.0,-0.7419220209121704 -0.6432362198829651 0.18920598924160004 -0.3085206151008606 0.07697390764951706 -0.9480982422828674 0.5952870845794678 -0.7617888450622559 -0.2555602788925171,-204.85246181488037 -5.175579339265823 485.36837100982666,-1
1,2914,6,1.0,-0.3055218458175659 0.6844184398651123 -0.6619879007339478 -0.5991685390472412 0.4021435081958771 0.692298948764801 0.7400361895561218 0.6081547737121582 0.2872183620929718,-5.1389429718256 -35.268064588308334 463.6778235435486,-1
1,2914,8,1.0,-0.6249373555183411 0.7735058665275574 0.10555464774370193 -0.4176384508609772 -0.21701881289482117 -0.8823156952857971 -0.6595690846443176 -0.5954757928848267 0.4586690664291382,-149.97011423110962 82.82378315925598 383.55207443237305,-1
1,2916,1,1.0,-0.7448175549507141 -0.6408412456512451 0.18592827022075653 -0.3015936315059662 0.07475671172142029 -0.9505013823509216 0.5952210426330566 -0.7640249133110046 -0.24895377457141876,-204.36619222164154 -7.754812017083168 489.1495704650879,-1
1,2916,6,1.0,-0.308268278837204 0.6839368939399719 -0.6612119078636169 -0.5943877696990967 0.40420663356781006 0.6952124238014221 0.7427475452423096 0.6073282957077026 0.2819196581840515,-5.178223364055157 -38.07505592703819 470.88930010795593,-1
1,2916,8,1.0,-0.14422227442264557 0.9767546653747559 0.15858855843544006 0.5187996625900269 0.2111077606678009 -0.8284204602241516 -0.8426427841186523 -0.03720100224018097 -0.5371864438056946,-102.06273198127747 68.93290579319 263.73764872550964,-1
1,3017,1,1.0,-0.3538114130496979 0.6654928922653198 -0.6572189927101135 -0.8337936997413635 0.09396762400865555 0.544020414352417 0.4237990081310272 0.7404657006263733 0.5216370224952698,54.371535778045654 -347.47910499572754 844.1364765167236,-1
1,3017,2,1.0,-0.7405099868774414 0.5542466044425964 -0.3800732493400574 -0.5407793521881104 -0.15565195679664612 0.826637864112854 0.3990021049976349 0.8176694512367249 0.41498690843582153,-157.1800857782364 -196.72048091888428 692.8432583808899,-1
1,3017,3,1.0,0.017776912078261375 0.018950486555695534 -0.9996623396873474 0.6157066226005554 0.7875505089759827 0.025878561660647392 0.7877750396728516 -0.6159588694572449 0.0023322775959968567,102.63864696025848 -157.36867487430573 638.2930278778076,-1
1,3017,4,1.0,-0.26324743032455444 0.21324016153812408 -0.9408664107322693 0.35392314195632935 -0.8859184384346008 -0.2998117208480835 -0.8974626660346985 -0.4119190275669098 0.1577451527118683,-37.59356960654259 4.110986366868019 484.2859208583832,-1
1,3017,5,1.0,0.18151217699050903 0.9551330208778381 0.23403924703598022 0.7368568181991577 0.02550523355603218 -0.675567626953125 -0.6512261033058167 0.2950771450996399 -0.6991666555404663,122.06895649433136 20.036082714796066 510.0296139717102,-1
1,3017,7,1.0,-0.03194960206747055 0.9804766178131104 0.1940227746963501 0.675204336643219 0.16430190205574036 -0.7190993428230286 -0.7369384765625 0.10803009569644928 -0.6672715544700623,-22.17036485671997 -192.10831820964813 684.535026550293,-1
1,3017,8,1.0,-0.18289725482463837 -0.9664862155914307 -0.18014752864837646 0.6259955763816833 -0.2557772696018219 0.7366867661476135 -0.7580751776695251 0.021966397762298584 0.6517970561981201,-123.63388389348984 -75.52500069141388 565.8477544784546,-1
1,3018,1,1.0,-0.5889585018157959 0.40672701597213745 -0.698356032371521 -0.7645235657691956 -0.0002836287021636963 0.644595742225647 0.261976420879364 0.9135498404502869 0.3111194372177124,49.48366805911064 -368.6677813529968 888.0947232246399,-1
1,3018,2,1.0,-0.740790069103241 0.551195502281189 -0.3839447498321533 -0.5382197499275208 -0.14503946900367737 0.8302307724952698 0.4019322991371155 0.8216733932495117 0.40410810708999634,-157.30838477611542 -202.65604555606842 690.5941367149353,-1
1,3018,3,1.0,0.02322937175631523 0.025318298488855362 -0.9994094371795654 0.617185652256012 0.7860715389251709 0.03425905108451843 0.7864747643470764 -0.6176170110702515 0.0026338566094636917,102.70404815673828 -162.8873646259308 637.7299427986145,-1
1,3018,4,1.0,-0.27014192938804626 0.20872294902801514 -0.9399245381355286 0.3399884104728699 -0.8926516771316528 -0.2959408462047577 -0.9007948637008667 -0.3995094299316406 0.17017924785614014,-38.32162171602249 -0.9841157589107752 491.37628078460693,-1
1,3018,5,1.0,0.5275140404701233 0.7788768410682678 -0.33923399448394775 0.7683258056640625 -0.2670108377933502 0.5817050933837891 0.3624974489212036 -0.5674997568130493 -0.7392832040786743,115.65888673067093 49.491677433252335 540.4087901115417,-1
